Epic Id,CPT4 Code,Epic name,CPT4 name,Comp. score,Max score,Ratio,Matching words,Unmatched words
1072461500,24615,OPEN REDUCTION OF CHRONIC DISLOCATION OF ELBOW,Open treatment of acute or chronic elbow dislocation,0.5714285714285714,0.7142857142857143,0.7999999999999999,"chronic, dislocation, elbow, open","acute, reduction, treatment"
1072462000,24620,CLOSED REDUCTION OF MONTEGGIA TYPE FRACTURE DISLOCATION OF ELBOW WITH MANIPULATION,"Closed treatment of Monteggia type of fracture dislocation at elbow (fracture proximal end of ulna with dislocation of radial head), with manipulation",0.5,0.5714285714285714,0.875,"closed, dislocation, elbow, fracture, manipulation, monteggia, type","end, head, proximal, radial, reduction, treatment, ulna"
1072463500,24635,OPEN REDUCTION OF MONTEGGIA TYPE FRACTURE DISLOCATION OF ELBOW WITH INTERNAL FIXATION,"Open treatment of Monteggia type of fracture dislocation at elbow (fracture proximal end of ulna with dislocation of radial head), includes internal fixation, when performed",0.4444444444444444,0.5,0.8888888888888888,"dislocation, elbow, fixation, fracture, internal, monteggia, open, type","end, head, includes, performed, proximal, radial, reduction, treatment, ulna, when"
1072464000,24640,"CLOSED REDUCTION OF SUBLUXATION OF HEAD OF RADIUS IN CHILD, WITH MANIPULATION","Closed treatment of radial head subluxation in child, nursemaid elbow, with manipulation",0.45454545454545453,0.6363636363636364,0.7142857142857143,"child, closed, head, manipulation, subluxation","elbow, nursemaid, radial, radius, reduction, treatment"
1072465000,24650,CLOSED REDUCTION OF FRACTURE OF NECK OF RADIUS WITHOUT MANIPULATION,Closed treatment of radial head or neck fracture; without manipulation,0.5,0.7,0.7142857142857143,"closed, fracture, manipulation, neck, without","head, radial, radius, reduction, treatment"
1072465500,24655,CLOSED REDUCTION OF FRACTURE OF NECK OF RADIUS WITH MANIPULATION,Closed treatment of radial head or neck fracture; with manipulation,0.4444444444444444,0.6666666666666666,0.6666666666666666,"closed, fracture, manipulation, neck","head, radial, radius, reduction, treatment"
1072466500,24665,OPEN REDUCTION OF FRACTURE OF HEAD OF RADIUS WITH EXCISION OF HEAD OF RADIUS,"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed",0.2857142857142857,0.42857142857142855,0.6666666666666666,"excision, fracture, head, open","fixation, includes, internal, neck, performed, radial, radius, reduction, treatment, when"
1072466600,24666,OPEN REDUCTION OF FRACTURE OF HEAD OF RADIUS WITH EXCISION OF HEAD OF RADIUS AND RADIAL HEAD PROSTHETIC REPLACEMENT,"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed; with radial head prosthetic replacement",0.4375,0.5625,0.7777777777777778,"excision, fracture, head, open, prosthetic, radial, replacement","fixation, includes, internal, neck, performed, radius, reduction, treatment, when"
1072467000,24670,CLOSED REDUCTION OF FRACTURE OF OLECRANON WITHOUT MANIPULATION,"Closed treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]); without manipulation",0.38461538461538464,0.46153846153846156,0.8333333333333334,"closed, fracture, manipulation, olecranon, without","coronoid, end, es, process, proximal, reduction, treatment, ulnar"
1075431600,54316,"URETHROPLASTY FOR SECOND STAGE HYPOSPADIAS REPAIR USING FREE SKIN GRAFT, WITH URINARY DIVERSION",Urethroplasty for second stage hypospadias repair (including urinary diversion) with free skin graft obtained from site other than genitalia,0.625,0.625,1.0,"diversion, free, graft, hypospadias, repair, second, skin, stage, urethroplasty, urinary","from, genitalia, including, obtained, other, site"
1075431800,54318,URETHROPLASTY FOR THIRD STAGE CECIL REPAIR OF HYPOSPADIAS,"Urethroplasty for third stage hypospadias repair to release penis from scrotum (eg, third stage Cecil repair)",0.6,0.6,1.0,"cecil, hypospadias, repair, stage, third, urethroplasty","from, penis, release, scrotum"
1075432200,54322,1-STAGE REPAIR OF DISTAL HYPOSPADIAS WITH SIMPLE MEATAL ADVANCEMENT,"1-stage distal hypospadias repair (with or without chordee or circumcision); with simple meatal advancement (eg, Magpi, V-flap)",0.5714285714285714,0.5714285714285714,1.0,"1, advancement, distal, hypospadias, meatal, repair, simple, stage","chordee, circumcision, flap, magpi, v, without"
1075432400,54324,REPAIR OF DISTAL HYPOSPADIAS WITH URETHROPLASTY USING PREPUTIAL FLAP,"1-stage distal hypospadias repair (with or without chordee or circumcision); with urethroplasty by local skin flaps (eg, flip-flap, prepucial flap)",0.3125,0.375,0.8333333333333334,"distal, flap, hypospadias, repair, urethroplasty","1, chordee, circumcision, flaps, flip, local, prepucial, preputial, skin, stage, without"
1075432600,54326,1-STAGE REPAIR OF DISTAL HYPOSPADIAS WITH URETHROPLASTY USING LOCAL SKIN FLAP AND MOBILIZATION OF URETHRA,1-stage distal hypospadias repair (with or without chordee or circumcision); with urethroplasty by local skin flaps and mobilization of urethra,0.6666666666666666,0.7333333333333333,0.9090909090909091,"1, distal, hypospadias, local, mobilization, repair, skin, stage, urethra, urethroplasty","chordee, circumcision, flap, flaps, without"
1075432800,54328,"REPAIR OF DISTAL HYPOSPADIAS WITH DISSECTION FOR CHORDEE, CIRCUMCISION, AND URETHROPLASTY USING SKIN GRAFT PATCH","1-stage distal hypospadias repair (with or without chordee or circumcision); with extensive dissection to correct chordee and urethroplasty with local skin flaps, skin graft patch, and/or island flap",0.5263157894736842,0.5263157894736842,1.0,"chordee, circumcision, dissection, distal, graft, hypospadias, patch, repair, skin, urethroplasty","1, correct, extensive, flap, flaps, island, local, stage, without"
1075433200,54332,REPAIR OF PENOSCROTAL HYPOSPADIAS,1-stage proximal penile or penoscrotal hypospadias repair requiring extensive dissection to correct chordee and urethroplasty by use of skin graft tube and/or island flap,0.15789473684210525,0.15789473684210525,1.0,"hypospadias, penoscrotal, repair","1, chordee, correct, dissection, extensive, flap, graft, island, penile, proximal, requiring, skin, stage, tube, urethroplasty, use"
1075433600,54336,1-STAGE REPAIR OF PERINEAL HYPOSPADIAS WITH EXTENSIVE DISSECTION OF PERINEAL HYPOSPADIAS WITH DISSECTION FOR CHORDEE AND URETHROPLASTY USING SKIN GRAFT TUBE AND ISLAND FLAP,1-stage perineal hypospadias repair requiring extensive dissection to correct chordee and urethroplasty by use of skin graft tube and/or island flap,0.8235294117647058,0.8235294117647058,1.0,"1, chordee, dissection, extensive, flap, graft, hypospadias, island, perineal, repair, skin, stage, tube, urethroplasty","correct, requiring, use"
1075434000,54340,SIMPLE REPAIR OF STRICTURE BY INCISION AFTER PREVIOUS HYPOSPADIAS REPAIR,"Repair of hypospadias complications (ie, fistula, stricture, diverticula); by closure, incision, or excision, simple",0.38461538461538464,0.5384615384615384,0.7142857142857144,"hypospadias, incision, repair, simple, stricture","after, closure, complications, diverticula, excision, fistula, ie, previous"
1075434400,54344,"REPAIR OF STRICTURE BY INCISION WITH MOBILIZATION OF SKIN FLAPS AND URETHROPLASTY USING PATCH GRAFT, AFTER PREVIOUS HYPOSPADIAS REPAIR","Repair of hypospadias complications (ie, fistula, stricture, diverticula); requiring mobilization of skin flaps and urethroplasty with flap or patch graft",0.5,0.6666666666666666,0.75,"flaps, graft, hypospadias, mobilization, patch, repair, skin, stricture, urethroplasty","after, complications, diverticula, fistula, flap, ie, incision, previous, requiring"
1075434800,54348,"REPAIR OF FISTULA BY EXCISION WITH DISSECTION AND URETHROPLASTY USING TUBED GRAFT, WITH URINARY DIVERSION, AFTER PREVIOUS HYPOSPADIAS REPAIR","Repair of hypospadias complications (ie, fistula, stricture, diverticula); requiring extensive dissection and urethroplasty with flap, patch or tubed graft (includes urinary diversion)",0.42857142857142855,0.5714285714285714,0.75,"dissection, diversion, fistula, graft, hypospadias, repair, tubed, urethroplasty, urinary","after, complications, diverticula, excision, extensive, flap, ie, includes, patch, previous, requiring, stricture"
1075854501,58545,MYOMECTOMY ROBOTIC - PREFERENCE CARD USE ONLY,"Laparoscopy, surgical, myomectomy, excision; 1 to 4 intramural myomas with total weight of 250 g or less and/or removal of surface myomas",0.05,0.3,0.16666666666666669,myomectomy,"1, 250, 4, card, excision, g, intramural, laparoscopy, less, myomas, only, preference, removal, robotic, surface, surgical, total, use, weight"
1075854502,58545,MYOMECTOMY/RESECTOSCOPE - PREFERENCE CARD USE ONLY,"Laparoscopy, surgical, myomectomy, excision; 1 to 4 intramural myomas with total weight of 250 g or less and/or removal of surface myomas",0.05,0.3,0.16666666666666669,myomectomy,"1, 250, 4, card, excision, g, intramural, laparoscopy, less, myomas, only, preference, removal, resectoscope, surface, surgical, total, use, weight"
1076301100,63011,LAMINECTOMY OF SACRAL SPINE WITH EXPLORATION OF CAUDA EQUINA,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; sacral",0.2777777777777778,0.3333333333333333,0.8333333333333334,"cauda, equina, exploration, laminectomy, sacral","1, 2, cord, decompression, discectomy, facetectomy, foraminotomy, segments, spinal, spine, stenosis, vertebral, without"
1072468500,24685,"OPEN TREATMENT OF ULNAR FRACTURE, PROXIMAL END (EG, OLECRANON OR CORONOID PROCESS(ES)), INCLUDES INTERNAL FIXATION, WHEN PERFORMED","Open treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]), includes internal fixation, when performed",1.0,1.0,1.0,"coronoid, end, es, fixation, fracture, includes, internal, olecranon, open, performed, process, proximal, treatment, ulnar, when",
1072480000,24800,LOCAL ARTHRODESIS OF ELBOW JOINT,"Arthrodesis, elbow joint; local",1.0,1.0,1.0,"arthrodesis, elbow, joint, local",
1072480200,24802,"ARTHRODESIS OF ELBOW JOINT WITH AUTOGRAFT, INCLUDING HARVESTING OF GRAFT","Arthrodesis, elbow joint; with autogenous graft (includes obtaining graft)",0.4,0.7,0.5714285714285715,"arthrodesis, elbow, graft, joint","autogenous, autograft, harvesting, includes, including, obtaining"
1072490000,24900,AMPUTATION OF UPPER LIMB THROUGH HUMERUS WITH PRIMARY CLOSURE,"Amputation, arm through humerus; with primary closure",0.625,0.75,0.8333333333333334,"amputation, closure, humerus, primary, through","arm, limb, upper"
1072492000,24920,OPEN CIRCULAR AMPUTATION OF UPPER LIMB THROUGH HUMERUS,"Amputation, arm through humerus; open, circular (guillotine)",0.5555555555555556,0.7777777777777778,0.7142857142857143,"amputation, circular, humerus, open, through","arm, guillotine, limb, upper"
1072492500,24925,SECONDARY CLOSURE OF AMPUTATION OF UPPER LIMB THROUGH HUMERUS,"Amputation, arm through humerus; secondary closure or scar revision",0.5,0.7,0.7142857142857143,"amputation, closure, humerus, secondary, through","arm, limb, revision, scar, upper"
1072493000,24930,RE-AMPUTATION OF UPPER LIMB THROUGH HUMERUS,"Amputation, arm through humerus; re-amputation",0.5714285714285714,0.7142857142857143,0.7999999999999999,"amputation, humerus, re, through","arm, limb, upper"
1072493100,24931,AMPUTATION OF UPPER LIMB THROUGH HUMERUS WITH IMPLANT,"Amputation, arm through humerus; with implant",0.5714285714285714,0.7142857142857143,0.7999999999999999,"amputation, humerus, implant, through","arm, limb, upper"
1072493500,24935,STUMP ELONGATION OF UPPER EXTREMITY,"Stump elongation, upper extremity",1.0,1.0,1.0,"elongation, extremity, stump, upper",
1072494000,24940,COMPLETE CINEPLASTY OF UPPER EXTREMITY,"Cineplasty, upper extremity, complete procedure",0.8,0.8,1.0,"cineplasty, complete, extremity, upper",procedure
1072499900,24999,PROCEDURE ON HUMERUS,"Unlisted procedure, humerus or elbow",0.5,0.5,1.0,"humerus, procedure","elbow, unlisted"
1072500000,25000,INCISION OF EXTENSOR TENDON SHEATH OF WRIST FOR DEQUERVAINS DISEASE,"Incision, extensor tendon sheath, wrist (eg, de Quervains disease)",0.6666666666666666,0.7777777777777778,0.8571428571428571,"disease, extensor, incision, sheath, tendon, wrist","de, dequervains, quervains"
1072500100,25001,INCISION OF FLEXOR CARPI RADIALIS TENDON SHEATH OF WRIST,"Incision, flexor tendon sheath, wrist (eg, flexor carpi radialis)",1.0,1.0,1.0,"carpi, flexor, incision, radialis, sheath, tendon, wrist",
1072502000,25020,DECOMPRESSION FASCIOTOMY OF FLEXOR COMPARTMENT OF WRIST WITHOUT DEBRIDEMENT OF NONVIABLE NERVE,"Decompression fasciotomy, forearm and/or wrist, flexor OR extensor compartment; without debridement of nonviable muscle and/or nerve",0.75,0.75,1.0,"compartment, debridement, decompression, fasciotomy, flexor, nerve, nonviable, without, wrist","extensor, forearm, muscle"
1072502300,25023,DECOMPRESSION FASCIOTOMY OF FLEXOR COMPARTMENT OF WRIST WITH DEBRIDEMENT OF NONVIABLE NERVE,"Decompression fasciotomy, forearm and/or wrist, flexor OR extensor compartment; with debridement of nonviable muscle and/or nerve",0.7272727272727273,0.7272727272727273,1.0,"compartment, debridement, decompression, fasciotomy, flexor, nerve, nonviable, wrist","extensor, forearm, muscle"
1072502400,25024,DECOMPRESSION FASCIOTOMY OF FLEXOR AND EXTENSOR COMPARTMENT OF WRIST WITHOUT DEBRIDEMENT OF NONVIABLE NERVE,"Decompression fasciotomy, forearm and/or wrist, flexor AND extensor compartment; without debridement of nonviable muscle and/or nerve",0.8333333333333334,0.8333333333333334,1.0,"compartment, debridement, decompression, extensor, fasciotomy, flexor, nerve, nonviable, without, wrist","forearm, muscle"
1072502500,25025,DECOMPRESSION FASCIOTOMY OF FLEXOR AND EXTENSOR COMPARTMENT OF WRIST WITH DEBRIDEMENT OF NONVIABLE NERVE,"Decompression fasciotomy, forearm and/or wrist, flexor AND extensor compartment; with debridement of nonviable muscle and/or nerve",0.8181818181818182,0.8181818181818182,1.0,"compartment, debridement, decompression, extensor, fasciotomy, flexor, nerve, nonviable, wrist","forearm, muscle"
1072502800,25028,INCISION AND DRAINAGE OF HEMATOMA OF WRIST AND FOREARM,"Incision and drainage, forearm and/or wrist; deep abscess or hematoma",0.7142857142857143,0.7142857142857143,1.0,"drainage, forearm, hematoma, incision, wrist","abscess, deep"
1072503100,25031,INCISION AND DRAINAGE OF BURSA OF WRIST AND FOREARM,"Incision and drainage, forearm and/or wrist; bursa",1.0,1.0,1.0,"bursa, drainage, forearm, incision, wrist",
1072503500,25035,DEEP INCISION OF CORTEX OF BONE OF WRIST FOR OSTEOMYELITIS,"Incision, deep, bone cortex, forearm and/or wrist (eg, osteomyelitis or bone abscess)",0.75,0.75,1.0,"bone, cortex, deep, incision, osteomyelitis, wrist","abscess, forearm"
1072504000,25040,ARTHROTOMY OF RADIOCARPAL JOINT WITH REMOVAL OF FOREIGN BODY,"Arthrotomy, radiocarpal or midcarpal joint, with exploration, drainage, or removal of foreign body",0.6666666666666666,0.6666666666666666,1.0,"arthrotomy, body, foreign, joint, radiocarpal, removal","drainage, exploration, midcarpal"
1072723000,27230,CLOSED REDUCTION OF FRACTURE OF PROXIMAL END OF FEMUR WITHOUT MANIPULATION,"Closed treatment of femoral fracture, proximal end, neck; without manipulation",0.5454545454545454,0.7272727272727273,0.7499999999999999,"closed, end, fracture, manipulation, proximal, without","femoral, femur, neck, reduction, treatment"
1072723200,27232,"CLOSED REDUCTION OF FRACTURE OF PROXIMAL END OF FEMUR WITH MANIPULATION, WITHOUT SKELETAL TRACTION","Closed treatment of femoral fracture, proximal end, neck; with manipulation, with or without skeletal traction",0.6153846153846154,0.7692307692307693,0.8,"closed, end, fracture, manipulation, proximal, skeletal, traction, without","femoral, femur, neck, reduction, treatment"
1072723500,27235,PERCUTANEOUS SKELETAL FIXATION OF FRACTURE OF PROXIMAL END OF FEMUR,"Percutaneous skeletal fixation of femoral fracture, proximal end, neck",0.6666666666666666,0.7777777777777778,0.8571428571428571,"end, fixation, fracture, percutaneous, proximal, skeletal","femoral, femur, neck"
1072723600,27236,OPEN REDUCTION OF FRACTURE OF PROXIMAL END OF FEMUR WITH PROSTHETIC REPLACEMENT,"Open treatment of femoral fracture, proximal end, neck, internal fixation or prosthetic replacement",0.46153846153846156,0.6153846153846154,0.75,"end, fracture, open, prosthetic, proximal, replacement","femoral, femur, fixation, internal, neck, reduction, treatment"
1072723800,27238,CLOSED REDUCTION OF SUBTROCHANTERIC FRACTURE OF FEMUR WITHOUT MANIPULATION,"Closed treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; without manipulation",0.45454545454545453,0.6363636363636364,0.7142857142857143,"closed, fracture, manipulation, subtrochanteric, without","femoral, femur, intertrochanteric, peritrochanteric, reduction, treatment"
1072724000,27240,"CLOSED REDUCTION OF SUBTROCHANTERIC FRACTURE OF FEMUR WITH MANIPULATION, WITHOUT TRACTION","Closed treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with manipulation, with or without skin or skeletal traction",0.42857142857142855,0.5714285714285714,0.75,"closed, fracture, manipulation, subtrochanteric, traction, without","femoral, femur, intertrochanteric, peritrochanteric, reduction, skeletal, skin, treatment"
1072724400,27244,OPEN REDUCTION OF SUBTROCHANTERIC FRACTURE OF FEMUR WITH FIXATION USING SCREW WITHOUT CERCLAGE,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with plate/screw type implant, with or without cerclage",0.3125,0.5625,0.5555555555555556,"cerclage, fracture, screw, subtrochanteric, without","femoral, femur, fixation, implant, intertrochanteric, open, peritrochanteric, plate, reduction, treatment, type"
1072724500,27245,OPEN REDUCTION OF SUBTROCHANTERIC FRACTURE OF FEMUR WITH FIXATION USING INTRAMEDULLARY IMPLANT AND INTERLOCKING SCREWS,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with intramedullary implant, with or without interlocking screws and/or cerclage",0.375,0.625,0.6,"fracture, implant, interlocking, intramedullary, screws, subtrochanteric","cerclage, femoral, femur, fixation, intertrochanteric, open, peritrochanteric, reduction, treatment, without"
1072724600,27246,CLOSED REDUCTION OF FRACTURE OF GREATER TROCHANTER OF FEMUR WITHOUT MANIPULATION,"Closed treatment of greater trochanteric fracture, without manipulation",0.5,0.7,0.7142857142857143,"closed, fracture, greater, manipulation, without","femur, reduction, treatment, trochanter, trochanteric"
1072724800,27248,OPEN REDUCTION OF FRACTURE OF GREATER TROCHANTER OF FEMUR WITH INTERNAL FIXATION,"Open treatment of greater trochanteric fracture, includes internal fixation, when performed",0.38461538461538464,0.6153846153846154,0.625,"fixation, fracture, greater, internal, open","femur, includes, performed, reduction, treatment, trochanter, trochanteric, when"
1072725000,27250,CLOSED REDUCTION OF TRAUMATIC DISLOCATION OF HIP WITHOUT ANESTHESIA,"Closed treatment of hip dislocation, traumatic; without anesthesia",0.75,0.875,0.8571428571428571,"anesthesia, closed, dislocation, hip, traumatic, without","reduction, treatment"
1072725200,27252,CLOSED REDUCTION OF TRAUMATIC DISLOCATION OF HIP UNDER ANESTHESIA,"Closed treatment of hip dislocation, traumatic; requiring anesthesia",0.5555555555555556,0.7777777777777778,0.7142857142857143,"anesthesia, closed, dislocation, hip, traumatic","reduction, requiring, treatment, under"
1072725300,27253,OPEN REDUCTION OF TRAUMATIC DISLOCATION OF HIP WITHOUT INTERNAL FIXATION,"Open treatment of hip dislocation, traumatic, without internal fixation",0.7777777777777778,0.8888888888888888,0.8750000000000001,"dislocation, fixation, hip, internal, open, traumatic, without","reduction, treatment"
1072725400,27254,OPEN REDUCTION OF TRAUMATIC DISLOCATION OF HIP WITH REDUCTION OF FRACTURE OF WALL OF ACETABULUM AND HEAD OF FEMUR WITHOUT FIXATION,"Open treatment of hip dislocation, traumatic, with acetabular wall and femoral head fracture, with or without internal or external fixation",0.5294117647058824,0.7058823529411765,0.75,"dislocation, fixation, fracture, head, hip, open, traumatic, wall, without","acetabular, acetabulum, external, femoral, femur, internal, reduction, treatment"
1072725600,27256,"CLOSED REDUCTION OF SPONTANEOUS DISLOCATION OF HIP WITH TRACTION, WITHOUT MANIPULATION OR ANESTHESIA","Treatment of spontaneous hip dislocation (developmental, including congenital or pathological), by abduction, splint or traction; without anesthesia, without manipulation",0.4375,0.5625,0.7777777777777778,"anesthesia, dislocation, hip, manipulation, spontaneous, traction, without","abduction, closed, congenital, developmental, including, pathological, reduction, splint, treatment"
1072725700,27257,CLOSED REDUCTION OF SPONTANEOUS DISLOCATION OF HIP WITH TRACTION AND MANIPULATION UNDER ANESTHESIA,"Treatment of spontaneous hip dislocation (developmental, including congenital or pathological), by abduction, splint or traction; with manipulation, requiring anesthesia",0.35294117647058826,0.5294117647058824,0.6666666666666667,"anesthesia, dislocation, hip, manipulation, spontaneous, traction","abduction, closed, congenital, developmental, including, pathological, reduction, requiring, splint, treatment, under"
1072506500,25065,BIOPSY OF SUPERFICIAL SOFT TISSUE OF WRIST,"Biopsy, soft tissue of forearm and/or wrist; superficial",0.8333333333333334,0.8333333333333334,1.0,"biopsy, soft, superficial, tissue, wrist",forearm
1072506600,25066,BIOPSY OF SUBFASCIAL SOFT TISSUE OF WRIST,"Biopsy, soft tissue of forearm and/or wrist; deep (subfascial or intramuscular)",0.625,0.625,1.0,"biopsy, soft, subfascial, tissue, wrist","deep, forearm, intramuscular"
1072507100,25071,"EXCISION OF SUBCUTANEOUS TUMOR OF SOFT TISSUE OF FOREARM AND WRIST AREA, 3 CENTIMETERS OR GREATER","Excision, tumor, soft tissue of forearm and/or wrist area, subcutaneous; 3 cm or greater",0.8333333333333334,0.9166666666666666,0.9090909090909092,"3, area, excision, forearm, greater, soft, subcutaneous, tissue, tumor, wrist","centimeters, cm"
1072507300,25073,"EXCISION OF SUBFASCIAL TUMOR OF SOFT TISSUE OF FOREARM, 3 CENTIMETERS OR GREATER","Excision, tumor, soft tissue of forearm and/or wrist area, subfascial (eg, intramuscular); 3 cm or greater",0.6153846153846154,0.6923076923076923,0.888888888888889,"3, excision, forearm, greater, soft, subfascial, tissue, tumor","area, centimeters, cm, intramuscular, wrist"
1072507500,25075,"EXCISION OF SUBCUTANEOUS TUMOR OF SOFT TISSUE OF FOREARM AND WRIST AREA, LESS THAN 3 CENTIMETERS","Excision, tumor, soft tissue of forearm and/or wrist area, subcutaneous; less than 3 cm",0.8333333333333334,0.9166666666666666,0.9090909090909092,"3, area, excision, forearm, less, soft, subcutaneous, tissue, tumor, wrist","centimeters, cm"
1072507600,25076,"EXCISION OF SUBFASCIAL TUMOR OF SOFT TISSUE OF FOREARM, LESS THAN 3 CENTIMETERS","Excision, tumor, soft tissue of forearm and/or wrist area, subfascial (eg, intramuscular); less than 3 cm",0.6153846153846154,0.6923076923076923,0.888888888888889,"3, excision, forearm, less, soft, subfascial, tissue, tumor","area, centimeters, cm, intramuscular, wrist"
1072507700,25077,RADICAL RESECTION OF TUMOR OF SOFT TISSUE OF WRIST AREA,"Radical resection of tumor (eg, sarcoma), soft tissue of forearm and/or wrist area; less than 3 cm",0.5833333333333334,0.5833333333333334,1.0,"area, radical, resection, soft, tissue, tumor, wrist","3, cm, forearm, less, sarcoma"
1072507800,25078,"RADICAL RESECTION OF MALIGNANT NEOPLASM OF SOFT TISSUE OF WRIST AREA, 3 CENTIMETERS OR GREATER","Radical resection of tumor (eg, sarcoma), soft tissue of forearm and/or wrist area; 3 cm or greater",0.5333333333333333,0.7333333333333333,0.7272727272727273,"3, area, greater, radical, resection, soft, tissue, wrist","centimeters, cm, forearm, malignant, neoplasm, sarcoma, tumor"
1072508500,25085,CAPSULOTOMY OF WRIST FOR CONTRACTURE,"Capsulotomy, wrist (eg, contracture)",1.0,1.0,1.0,"capsulotomy, contracture, wrist",
1072510000,25100,ARTHROTOMY OF WRIST JOINT WITH BIOPSY,"Arthrotomy, wrist joint; with biopsy",1.0,1.0,1.0,"arthrotomy, biopsy, joint, wrist",
1072510100,25101,"ARTHROTOMY OF WRIST JOINT WITH EXPLORATION, WITHOUT BIOPSY","Arthrotomy, wrist joint; with joint exploration, with or without biopsy, with or without removal of loose or foreign body",0.6,0.6,1.0,"arthrotomy, biopsy, exploration, joint, without, wrist","body, foreign, loose, removal"
1072510500,25105,ARTHROTOMY OF WRIST JOINT WITH SYNOVECTOMY,"Arthrotomy, wrist joint; with synovectomy",1.0,1.0,1.0,"arthrotomy, joint, synovectomy, wrist",
1072510700,25107,COMPLEX ARTHROTOMY OF DISTAL RADIOULNAR JOINT WITH REPAIR OF TRIANGULAR CARTILAGE,"Arthrotomy, distal radioulnar joint including repair of triangular cartilage, complex",0.8888888888888888,0.8888888888888888,1.0,"arthrotomy, cartilage, complex, distal, joint, radioulnar, repair, triangular",including
1072510900,25109,EXCISION OF FLEXOR TENDON OF WRIST,"Excision of tendon, forearm and/or wrist, flexor or extensor, each",0.5714285714285714,0.5714285714285714,1.0,"excision, flexor, tendon, wrist","each, extensor, forearm"
1072511000,25110,EXCISION OF LESION OF TENDON SHEATH OF WRIST,"Excision, lesion of tendon sheath, forearm and/or wrist",0.8333333333333334,0.8333333333333334,1.0,"excision, lesion, sheath, tendon, wrist",forearm
1072511100,25111,PRIMARY EXCISION OF GANGLION OF VOLAR WRIST,"Excision of ganglion, wrist (dorsal or volar); primary",0.8333333333333334,0.8333333333333334,1.0,"excision, ganglion, primary, volar, wrist",dorsal
1072511200,25112,EXCISION OF RECURRENT GANGLION OF VOLAR WRIST,"Excision of ganglion, wrist (dorsal or volar); recurrent",0.8333333333333334,0.8333333333333334,1.0,"excision, ganglion, recurrent, volar, wrist",dorsal
1072511500,25115,RADICAL EXCISION TENDON SHEATH OF FLEXORS OF WRIST FOR GRANULOMA,"Radical excision of bursa, synovia of wrist, or forearm tendon sheaths (eg, tenosynovitis, fungus, Tbc, or other granulomas, rheumatoid arthritis); flexors",0.2777777777777778,0.3888888888888889,0.7142857142857143,"excision, flexors, radical, tendon, wrist","arthritis, bursa, forearm, fungus, granuloma, granulomas, other, rheumatoid, sheath, sheaths, synovia, tbc, tenosynovitis"
1072511600,25116,"RADICAL EXCISION OF TENDON SHEATHS OF EXTENSORS OF WRIST FOR TENOSYNOVITIS, WITHOUT TRANSPOSITION OF DORSAL RETINACULUM","Radical excision of bursa, synovia of wrist, or forearm tendon sheaths (eg, tenosynovitis, fungus, Tbc, or other granulomas, rheumatoid arthritis); extensors, with or without transposition of dorsal retinaculum",0.55,0.55,1.0,"dorsal, excision, extensors, radical, retinaculum, sheaths, tendon, tenosynovitis, transposition, without, wrist","arthritis, bursa, forearm, fungus, granulomas, other, rheumatoid, synovia, tbc"
1072511800,25118,SYNOVECTOMY OF EXTENSOR TENDON SHEATH OF SINGLE COMPARTMENT OF WRIST,"Synovectomy, extensor tendon sheath, wrist, single compartment",1.0,1.0,1.0,"compartment, extensor, sheath, single, synovectomy, tendon, wrist",
1072659300,26593,RELEASE OF INTRINSIC MUSCLE OF HAND,"Release, intrinsic muscles of hand, each muscle",0.6666666666666666,0.6666666666666666,1.0,"hand, intrinsic, muscle, release","each, muscles"
1072659600,26596,EXCISION OF CONSTRICTION RING OF FINGER WITH MULTIPLE Z-PLASTIES,"Excision of constricting ring of finger, with multiple Z-plasties",0.75,0.875,0.8571428571428571,"excision, finger, multiple, plasties, ring, z","constricting, constriction"
1072660000,26600,CLOSED REDUCTION OF FRACTURE OF SINGLE METACARPAL BONE WITHOUT MANIPULATION,"Closed treatment of metacarpal fracture, single; without manipulation, each bone",0.7,0.8,0.8749999999999999,"bone, closed, fracture, manipulation, metacarpal, single, without","each, reduction, treatment"
1072660500,26605,CLOSED REDUCTION OF FRACTURE OF SINGLE METACARPAL BONE WITH MANIPULATION,"Closed treatment of metacarpal fracture, single; with manipulation, each bone",0.6666666666666666,0.7777777777777778,0.8571428571428571,"bone, closed, fracture, manipulation, metacarpal, single","each, reduction, treatment"
1072660700,26607,CLOSED REDUCTION OF FRACTURE OF METACARPUS WITH MANIPULATION AND EXTERNAL FIXATION,"Closed treatment of metacarpal fracture, with manipulation, with external fixation, each bone",0.45454545454545453,0.6363636363636364,0.7142857142857143,"closed, external, fixation, fracture, manipulation","bone, each, metacarpal, metacarpus, reduction, treatment"
