Type,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,codeSet,code,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn
surgical,1071584700,"EXCISION OF EXCESSIVE SKIN AND SUBCUTANEOUS TISSUE OF ABDOMEN, INCLUDING UMBILICAL TRANSPOSITION AND FASCIAL PLICATION",228,,,15847,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102500,"Excision, excessive skin and subcutaneous tissue (includes lipectomy), abdomen (eg, abdominoplasty) (includes umbilical transposition and fascial plication) (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074242000,COMPLETE EXCISION OF PAROTID TUMOR WITH DISSECTION AND PRESERVATION OF FACIAL NERVE,252,,,42420,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108769,"Excision of parotid tumor or parotid gland; total, with dissection and preservation of facial nerve",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075982000,SURGICAL COMPLETION OF INCOMPLETE ABORTION,1108,,,59820,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110326,"Treatment of missed abortion, completed surgically; first trimester",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1075200500,CYSTOURETHROSCOPY WITH URETERAL CATHETERIZATION OF URETER,707,,,52005,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109768,"Cystourethroscopy, with ureteral catheterization, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074414000,PARTIAL COLECTOMY WITH ANASTOMOSIS,272,,,44140,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109041,"Colectomy, partial; with anastomosis",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1071430100,"TRANSFER OF ADJACENT TISSUE FOR REPAIR OF DEFECT, 30.1 SQ CM TO 60.0 SQ CM",1799,,,14301,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,40757071,"Adjacent tissue transfer or rearrangement, any area; defect 30.1 sq cm to 60.0 sq cm",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072560700,OPEN REDUCTION OF EXTRA ARTICULAR FRACTURE OF DISTAL RADIUS WITH INTERNAL FIXATION,197,,,25607,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2104281,"Open treatment of distal radial extra-articular fracture or epiphyseal separation, with internal fixation",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074328100,SURGICAL LAPAROSCOPY WITH REPAIR OF PARAESOPHAGEAL HERNIA AND FUNDOPLASTY,491,,,43281,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,40757103,"Laparoscopy, surgical, repair of paraesophageal hernia, includes fundoplasty, when performed; without implantation of mesh",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1077562500,"AORTOGRAPHY, ABDOMINAL, BY SERIALOGRAPHY, RADIOLOGICAL SUPERVISION AND INTERPRETATION",234,,,75625,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2211583,"Aortography, abdominal, by serialography, radiological supervision and interpretation",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075856100,SURGICAL HYSTEROSCOPY WITH REMOVAL OF LEIOMYOMA,1310,,,58561,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110225,"Hysteroscopy, surgical; with removal of leiomyomata",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072175000,CLOSURE OF MEDIAN STERNOTOMY SEPARATION WITHOUT DEBRIDEMENT,222,,,21750,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2103395,Closure of median sternotomy separation with or without debridement (separate procedure),Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075235400,CYSTOURETHROSCOPY WITH URETEROSCOPY AND PYELOSCOPY AND FULGURATION OF URETERAL LESION,286,,,52354,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109818,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with biopsy and/or fulguration of ureteral or renal pelvic lesion",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076161800,SECONDARY REPAIR OF DURA FOR CEREBROSPINAL FLUID LEAK IN POSTERIOR CRANIAL FOSSA USING TENSOR FASCIA LATA GRAFT,678,,,61618,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110514,"Secondary repair of dura for cerebrospinal fluid leak, anterior, middle or posterior cranial fossa following surgery of the skull base; by free tissue graft (eg, pericranium, fascia, tensor fascia lata, adipose tissue, homologous or synthetic grafts)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073255000,INSERTION OF INDWELLING TUNNELED PLEURAL CATHETER WITH CUFF,249,,,32550,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2106786,Insertion of indwelling tunneled pleural catheter with cuff,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076472100,TRANSPOSITION OF MEDIAN NERVE AT CARPAL TUNNEL,703,,,64721,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110823,Neuroplasty and/or transposition; median nerve at carpal tunnel,Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,180,"GRAFTING OF AUTOLOGOUS FAT HARVESTED BY LIPOSUCTION TECHNIQUE TO TRUNK,BREASTS,SCALP,ARMS,AND/OR LEGS; 50 CC OR LESS INJECTATE",563,,,,0.8,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,709941,"Grafting of autologous fat harvested by liposuction technique to trunk, breasts, scalp, arms, and/or legs; 50 cc or less injectate",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073325900,EXTENSIVE SURGICAL TISSUE ABLATION AND RECONSTRUCTION OF ATRIUM WITH CARDIOPULMONARY BYPASS,401,,,33259,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2107068,"Operative tissue ablation and reconstruction of atria, performed at the time of other cardiac procedure(s), extensive (eg, maze procedure), with cardiopulmonary bypass (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,39,"NASALSINUS ENDOSCOPY,SURGICAL WITH ETHMOIDECTOMY; TOTAL (ANTERIOR AND POSTERIOR),INCLUDING FRONTAL SINUS EXPLORATION,WITH REMOVAL OF TISSUE FROM FRONTAL SINUS,WHEN PERFORMED",518,,,,0.74,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62733E+12,725032,"Nasal/sinus endoscopy, surgical with ethmoidectomy; total (anterior and posterior), including frontal sinus exploration, with removal of tissue from frontal sinus, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073682100,OPEN DIRECT ARTERIOVENOUS ANASTOMOSIS,1306,,,36821,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62733E+12,2108292,"Arteriovenous anastomosis, open; direct, any site (eg, Cimino type) (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071935000,RECONSTRUCTION OF NIPPLE AND AREOLA,489,,,19350,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62733E+12,2102755,Nipple/areola reconstruction,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075728300,VAGINAL COLPOPEXY WITH UTEROSACRAL LIGAMENT SUSPENSION BY INTRA-PERITONEAL APPROACH,271,,,57283,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62733E+12,2110117,"Colpopexy, vaginal; intra-peritoneal approach (uterosacral, levator myorrhaphy)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072121500,"GRAFT OF BONE TO MANDIBLE, INCLUDING HARVESTING OF GRAFT",222,,,21215,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62733E+12,2103176,"Graft, bone; mandible (includes obtaining graft)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071575700,FREE SKIN FLAP WITH MICROVASCULAR ANASTOMOSIS,401,,,15757,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62733E+12,2102418,Free skin flap with microvascular anastomosis,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,140,"GRAFTING OF AUTOLOGOUS FAT HARVESTED BY LIPOSUCTION TECHNIQUE TO TRUNK,BREASTS,SCALP,ARMS,AND/OR LEGS; EACH ADDITIONAL 50 CC INJECTATE,OR PART THEREOF (LIST SEPARATELY IN ADDITION TO CODE FOR PRI",301,,,,0.79,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,709942,"Grafting of autologous fat harvested by liposuction technique to trunk, breasts, scalp, arms, and/or legs; each additional 50 cc injectate, or part thereof (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,19,"MUSCLE, MYOCUTANEOUS, OR FASCIOCUTANEOUS FLAP; HEAD AND NECK WITH NAMED VASCULAR PEDICLE (IE, BUCCINATORS, GENIOGLOSSUS, TEMPORALIS, MASSETER, STERNOCLEIDOMASTOID, LEVATOR SCAPULAE)",608,,,,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,725029,"Muscle, myocutaneous, or fasciocutaneous flap; head and neck with named vascular pedicle (ie, buccinators, genioglossus, temporalis, masseter, sternocleidomastoid, levator scapulae)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075220400,CYSTOURETHROSCOPY WITH BIOPSY,271,,,52204,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109771,"Cystourethroscopy, with biopsy(s)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072757000,"MANIPULATION OF KNEE JOINT UNDER GENERAL ANESTHESIA, WITH FIXATION",234,,,27570,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2105207,Manipulation of knee joint under general anesthesia (includes application of traction or other fixation devices),Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076365000,PERCUTANEOUS IMPLANTATION OF EPIDURAL NEUROSTIMULATOR ELECTRODE ARRAY,197,,,63650,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2110729,"Percutaneous implantation of neurostimulator electrode array, epidural",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073682000,OPEN ARTERIOVENOUS ANASTOMOSIS BY FOREARM VEIN TRANSPOSITION,249,,,36820,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2108281,"Arteriovenous anastomosis, open; by forearm vein transposition",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074326600,FLEXIBLE ESOPHAGOGASTRODUODENOSCOPY WITH PLACEMENT OF STENT USING GUIDE WIRE,206,,,43266,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,44816418,"Esophagogastroduodenoscopy, flexible, transoral; with placement of endoscopic stent (includes pre- and post-dilation and guide wire passage, when performed)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071912500,OPEN EXCISION OF SINGLE LESION OF BREAST IDENTIFIED BY PREOPERATIVE PLACEMENT OF RADIOLOGICAL MARKER,1792,,,19125,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2102680,"Excision of breast lesion identified by preoperative placement of radiological marker, open; single lesion",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1077819500,LYMPHATICS AND LYMPH NODES IMAGING,221,,,78195,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2211941,Lymphatics and lymph nodes imaging,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071316000,EXTENSIVE SECONDARY CLOSURE OF WOUND DEHISCENCE,486,,,13160,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2102238,"Secondary closure of surgical wound or dehiscence, extensive or complicated",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074244000,EXCISION OF SUBMAXILLARY GLAND,399,,,42440,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2108773,Excision of submandibular (submaxillary) gland,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074700100,NEEDLE BIOPSY OF LIVER,205,,,47001,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109310,"Biopsy of liver, needle; when done for indicated purpose at time of other major procedure (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,Sharon Nirenberg,1.62734E+12
surgical,1074628000,SURGICAL TREATMENT OF TRANSSPHINCTERIC ANAL FISTULA WITH PLACEMENT OF SETON,561,,,46280,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109254,"Surgical treatment of anal fistula (fistulectomy/fistulotomy); transsphincteric, suprasphincteric, extrasphincteric or multiple, including placement of seton, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074712200,TRISEGMENTECTOMY OF LIVER,262,,,47122,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109316,"Hepatectomy, resection of liver; trisegmentectomy",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073722500,UNILATERAL PERCUTANEOUS ENDOVASCULAR REVASCULARIZATION OF POPLITEAL ARTERY WITH ATHERECTOMY AND ANGIOPLASTY,674,,,37225,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,40756872,"Revascularization, endovascular, open or percutaneous, femoral, popliteal artery(s), unilateral; with atherectomy, includes angioplasty within the same vessel, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071931600,MASTOPEXY,672,,,19316,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2102737,Mastopexy,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074608000,DIVISION OF ANAL SPHINCTER,219,,,46080,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109237,"Sphincterotomy, anal, division of sphincter (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074965200,SURGICAL LAPAROSCOPY WITH REPAIR OF REDUCIBLE VENTRAL HERNIA USING MESH,1299,,,49652,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109518,"Laparoscopy, surgical, repair, ventral, umbilical, spigelian or epigastric hernia (includes mesh insertion, when performed); reducible",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075223400,"CYSTOURETHROSCOPY WITH RESECTION OF BLADDER TUMOR, 0.5 TO 2.0 CM",301,,,52234,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109774,"Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) and/or resection of; SMALL bladder tumor(s) (0.5 up to 2.0 cm)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073723600,TRANSCATHETER PLACEMENT OF INTRAVASCULAR STENTS,459,,,37236,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,44816399,"Transcatheter placement of an intravascular stent(s) (except lower extremity artery(s) for occlusive disease, cervical carotid, extracranial vertebral or intrathoracic carotid, intracranial, or coronary), open or percutaneous, including radiological super",Procedure,MAPS_TO,,Sharon Nirenberg,1.62734E+12
surgical,1076449300,"INJECTION, DIAGOSTIC OR THERAPEUTIC AGENT INTO NERVE OF SACRAL OR LUMBAR PARAVERTEBRAL FACET JOINT USING CT GUIDANCE",517,,,64493,0.87,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,40756835,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; single level",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074421000,SURGICAL LAPAROSCOPY WITH COMPLETE COLECTOMY AND ILEOSTOMY BY ABDOMINAL APPROACH,234,,,44210,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109071,"Laparoscopy, surgical; colectomy, total, abdominal, without proctectomy, with ileostomy or ileoproctostomy",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074965400,SURGICAL LAPAROSCOPY WITH REPAIR OF REDUCIBLE INCISIONAL HERNIA USING MESH,270,,,49654,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109520,"Laparoscopy, surgical, repair, incisional hernia (includes mesh insertion, when performed); reducible",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074628800,CLOSURE OF ANAL FISTULA WITH RECTAL ADVANCEMENT FLAP,558,,,46288,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109256,Closure of anal fistula with rectal advancement flap,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074533000,DIAGNOSTIC FLEXIBLE SIGMOIDOSCOPY WITH COLLECTION OF SPECIMEN BY WASHING,1780,,,45330,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109180,"Sigmoidoscopy, flexible; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072882500,AMPUTATION OF TOE THROUGH INTERPHALANGEAL JOINT,261,,,28825,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2105808,"Amputation, toe; interphalangeal joint",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075941200,EXTERNAL CEPHALIC VERSION WITHOUT TOCOLYSIS,227,,,59412,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2110310,"External cephalic version, with or without tocolysis",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071014000,INCISION AND DRAINAGE OF SEROMA,218,,,10140,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2101886,"Incision and drainage of hematoma, seroma or fluid collection",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,40,"ANGIOGRAPHY,INTERNAL MAMMARY,RADIOLOGICAL SUPERVISION AND INTERPRETATION",438,,,,0.73,APPROVED,EQUIVALENT,Sharon Nirenberg,1.6274E+12,2211607,"Angiography, internal mammary, radiological supervision and interpretation",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076698400,"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1 STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION); WITHOUT ENDOSCO",694,,,66984,0.95,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2111015,"Extracapsular cataract removal with insertion of intraocular lens prosthesis (1 stage procedure), manual or mechanical technique (eg, irrigation and aspiration or phacoemulsification); without endoscopic cyclophotocoagulation",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075004000,NEPHROTOMY WITH DRAINAGE BY NEPHROSTOMY,558,,,50040,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109550,"Nephrostomy, nephrotomy with drainage",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,19,"MUSCLE, MYOCUTANEOUS, OR FASCIOCUTANEOUS FLAP; HEAD AND NECK WITH NAMED VASCULAR PEDICLE (IE, BUCCINATORS, GENIOGLOSSUS, TEMPORALIS, MASSETER, STERNOCLEIDOMASTOID, LEVATOR SCAPULAE)",608,,,,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.6274E+12,725029,"Muscle, myocutaneous, or fasciocutaneous flap; head and neck with named vascular pedicle (ie, buccinators, genioglossus, temporalis, masseter, sternocleidomastoid, levator scapulae)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074326200,ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH SPHINCTEROTOMY,458,,,43262,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2108907,Endoscopic retrograde cholangiopancreatography (ERCP); with sphincterotomy/papillotomy,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072830800,OSTEOTOMY OF METATARSAL BONE WITH SHORTENING AND AUTOGRAFT,300,,,28308,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2105664,"Osteotomy, with or without lengthening, shortening or angular correction, metatarsal; other than first metatarsal, each",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073722100,UNILATERAL PERCUTANEOUS ENDOVASCULAR REVASCULARIZATION OF ILIAC ARTERY WITH TRANSLUMINAL STENT PLACEMENT AND TRANSLUMINAL ANGIOPLASTY,248,,,37221,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,40756927,"Revascularization, endovascular, open or percutaneous, iliac artery, unilateral, initial vessel; with transluminal stent placement(s), includes angioplasty within the same vessel, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074420700,SURGICAL LAPAROSCOPY WITH PARTIAL COLECTOMY AND COLOPROCTOSTOMY,510,,,44207,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109068,"Laparoscopy, surgical; colectomy, partial, with anastomosis, with coloproctostomy (low pelvic anastomosis)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075043300,PERCUTANEOUS INSERTION OF NEPHROURETERAL CATHETER WITH NEPHROSTOGRAM AND URETEROGRAM USING IMAGING GUIDANCE,204,,,50433,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,42627936,"Placement of nephroureteral catheter, percutaneous, including diagnostic nephrostogram and/or ureterogram when performed, imaging guidance (eg, ultrasound and/or fluoroscopy) and all associated radiological supervision and interpretation, new access",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073162200,DIAGNOSTIC RIGID BRONCHOSCOPY WITH CELL WASHING USING FLUOROSCOPIC GUIDANCE,996,,,31622,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2106584,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; diagnostic, with cell washing, when performed (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073658900,REMOVAL OF TUNNELED CENTRAL VENOUS CATHETER,217,,,36589,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2108231,"Removal of tunneled central venous catheter, without subcutaneous port or pump",Procedure,MAPS_TO,,Sharon Nirenberg,1.62734E+12
surgical,1075082000,URETEROILEAL CONDUIT WITH INTESTINE ANASTOMOSIS,260,,,50820,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109668,"Ureteroileal conduit (ileal bladder), including intestine anastomosis (Bricker operation)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071140300,"EXCISION OF BENIGN LESION OF UPPER LIMB, INCLUDING MARGINS, EXCISED DIAMETER 2.1 TO 3.0 CM",233,,,11403,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2101967,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter 2.1 to 3.0 cm",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075984100,INDUCTION OF ABORTION BY DILATION AND EVACUATION,691,,,59841,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2110330,"Induced abortion, by dilation and evacuation",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075724000,REPAIR OF CYSTOCELE AND URETHROCELE,203,,,57240,0.8,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2110108,"Anterior colporrhaphy, repair of cystocele with or without repair of urethrocele, including cystourethroscopy, when performed",Procedure,MAPS_TO,,Sharon Nirenberg,1.62734E+12
surgical,1074295000,RECONSTRUCTIVE OPERATION ON PHARYNX,248,,,42950,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2108834,Pharyngoplasty (plastic or reconstructive operation on pharynx),Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074692200,SURGICAL EXCISION OF LESION OF ANUS,454,,,46922,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2109294,"Destruction of lesion(s), anus (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), simple; surgical excision",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,40,"ANGIOGRAPHY,INTERNAL MAMMARY,RADIOLOGICAL SUPERVISION AND INTERPRETATION",438,,,,0.73,APPROVED,EQUIVALENT,Sharon Nirenberg,1.6274E+12,2211607,"Angiography, internal mammary, radiological supervision and interpretation",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072155500,"EXCISION OF SUBCUTANEOUS TUMOR OF SOFT TISSUE OF NECK, LESS THAN 3 CENTIMETERS",227,,,21555,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2103356,"Excision, tumor, soft tissue of neck or anterior thorax, subcutaneous; less than 3 cm",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074660700,DIAGNOSTIC ANOSCOPY WITH BIOPSY,260,,,46607,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,46257547,"Anoscopy; with high-resolution magnification (HRA) (eg, colposcope, operating microscope) and chemical agent enhancement, with biopsy, single or multiple",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074324200,"UPPER GASTROINTESTINAL ENDOSCOPY OF ESOPHAGUS, STOMACH, DUODENUM AND JEJUNUM WITH ENDOSCOPIC ULTRASOUND GUIDED INTRAMURAL FINE NEEDLE BIOPSY",1296,,,43242,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2108890,"Esophagogastroduodenoscopy, flexible, transoral; with transendoscopic ultrasound-guided intramural or transmural fine needle aspiration/biopsy(s) (includes endoscopic ultrasound examination of the esophagus, stomach, and either the duodenum or a surgicall",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072285300,INSERTION OF INTERBODY BIOMECHANICAL DEVICE(S) WITH INTEGRAL ANTERIOR INSTRUMENTATION,1748,,,22853,0.66,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,42628053,"Insertion of interbody biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to intervertebral disc space in conjunction with interbody arthrodesis, each inter",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074383000,OPEN GASTROSTOMY,202,,,43830,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2108995,"Gastrostomy, open; without construction of gastric tube (eg, Stamm procedure) (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073725200,INTRAVASCULAR ULTRASOUND DURING DIAGNOSTIC EVALUATION,971,,,37252,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,42628581,"Intravascular ultrasound (noncoronary vessel) during diagnostic evaluation and/or therapeutic intervention, including radiological supervision and interpretation; initial noncoronary vessel (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071404000,"TRANSFER OF ADJACENT TISSUE FOR REPAIR OF DEFECT OF NECK, 10 SQ CM OR LESS",607,,,14040,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62734E+12,2102253,"Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10 sq cm or less",Procedure,MAPS_TO,,<auto>,1.62731E+12
