"SchemaName","Source","EpicConceptId","EpicConceptCode","EpicConceptName","EpicConceptValue","NumUses"
cdm_std,Procedures,0,*Unspecified,*Unspecified,SODIUM-ART,376220
cdm_std,Procedures,0,No matching concept,No matching concept,SODIUM-BLD,123064
cdm_std,Procedures,0,*Unspecified,*Unspecified,SODIUM-BLD,123064
cdm_std,Procedures,0,No matching concept,No matching concept,SODIUM-URINE RANDOM,278808
cdm_std,Procedures,0,*Unspecified,*Unspecified,SODIUM-URINE RANDOM,278808
cdm_std,Procedures,0,No matching concept,No matching concept,SPECIMEN STATUS REPORT,361604
cdm_std,Procedures,0,*Unspecified,*Unspecified,SPECIMEN STATUS REPORT,361604
cdm_std,Procedures,0,No matching concept,No matching concept,STREP A SCREEN (POCT),337628
cdm_std,Procedures,0,*Unspecified,*Unspecified,STREP A SCREEN (POCT),337628
cdm_std,Procedures,0,No matching concept,No matching concept,STREP A SCREEN-RAPID,164432
cdm_std,Procedures,0,*Unspecified,*Unspecified,STREP A SCREEN-RAPID,164432
cdm_std,Procedures,0,No matching concept,No matching concept,SURGICAL PATHOLOGY,7029800
cdm_std,Procedures,0,*Unspecified,*Unspecified,SURGICAL PATHOLOGY,7029800
cdm_std,Procedures,0,*Unspecified,*Unspecified,"SURVEILLANCE(RESPIRATORY), MULTI-DRUG RESISTANT GNR",166824
cdm_std,Procedures,0,No matching concept,No matching concept,"SURVEILLANCE(RESPIRATORY), MULTI-DRUG RESISTANT GNR",166824
cdm_std,Procedures,0,No matching concept,No matching concept,SYPHILIS RPR,2218648
cdm_std,Procedures,0,*Unspecified,*Unspecified,SYPHILIS RPR,2218648
cdm_std,Procedures,0,*Unspecified,*Unspecified,T3 UPTAKE,182952
cdm_std,Procedures,0,No matching concept,No matching concept,T3 UPTAKE,182952
cdm_std,Procedures,0,No matching concept,No matching concept,T3-FREE,253728
cdm_std,Procedures,0,*Unspecified,*Unspecified,T3-FREE,253728
cdm_std,Procedures,0,*Unspecified,*Unspecified,T3-TOTAL,600748
cdm_std,Procedures,0,No matching concept,No matching concept,T3-TOTAL,600748
cdm_std,Procedures,0,No matching concept,No matching concept,T4-FREE THYROXINE,2124612
cdm_std,Procedures,0,*Unspecified,*Unspecified,T4-FREE THYROXINE,2124612
cdm_std,Procedures,0,*Unspecified,*Unspecified,T4-TOTAL,664572
cdm_std,Procedures,0,No matching concept,No matching concept,T4-TOTAL,664572
cdm_std,Procedures,0,No matching concept,No matching concept,TESTOSTERONE,298036
cdm_std,Procedures,0,*Unspecified,*Unspecified,TESTOSTERONE,298036
cdm_std,Procedures,0,*Unspecified,*Unspecified,TESTOSTERONE PROFILE (TOTAL AND FREE),253552
cdm_std,Procedures,0,No matching concept,No matching concept,TESTOSTERONE PROFILE (TOTAL AND FREE),253552
cdm_std,Procedures,0,*Unspecified,*Unspecified,THYROGLOBULIN AB,152872
cdm_std,Procedures,0,No matching concept,No matching concept,THYROGLOBULIN AB,152872
cdm_std,Procedures,0,*Unspecified,*Unspecified,THYROID ABS,122412
cdm_std,Procedures,0,No matching concept,No matching concept,THYROID ABS,122412
cdm_std,Procedures,0,*Unspecified,*Unspecified,THYROID PANEL,125348
cdm_std,Procedures,0,No matching concept,No matching concept,THYROID PANEL,125348
cdm_std,Procedures,0,*Unspecified,*Unspecified,TONSILLECTOMY,123900
cdm_std,Procedures,0,No matching concept,No matching concept,TONSILLECTOMY,123900
cdm_std,Procedures,0,*Unspecified,*Unspecified,"TONSILLECTOMY, PRIMARY OR SECONDARY; AGE 12 OR OVER",118360
cdm_std,Procedures,0,No matching concept,No matching concept,"TONSILLECTOMY, PRIMARY OR SECONDARY; AGE 12 OR OVER",118360
cdm_std,Procedures,0,*Unspecified,*Unspecified,"TOTAL ABDOMINAL HYSTERECTOMY (CORPUS AND CERVIX), WITH OR WITHOUT REMOVAL OF TUBE(S), WITH OR WITHOUT REMOVAL OF OVARY(S);",137896
cdm_std,Procedures,0,No matching concept,No matching concept,"TOTAL ABDOMINAL HYSTERECTOMY (CORPUS AND CERVIX), WITH OR WITHOUT REMOVAL OF TUBE(S), WITH OR WITHOUT REMOVAL OF OVARY(S);",137896
cdm_std,Procedures,0,*Unspecified,*Unspecified,TOTAL AND DIRECT BILIRUBIN,325788
cdm_std,Procedures,0,No matching concept,No matching concept,TOTAL AND DIRECT BILIRUBIN,325788
cdm_std,Procedures,0,*Unspecified,*Unspecified,TPO (MICROSOMAL) AB,211172
cdm_std,Procedures,0,No matching concept,No matching concept,TPO (MICROSOMAL) AB,211172
cdm_std,Procedures,0,*Unspecified,*Unspecified,"TRANSCUTANEOUS TESTING, BILIRUBIN (POCT)",174016
cdm_std,Procedures,0,No matching concept,No matching concept,"TRANSCUTANEOUS TESTING, BILIRUBIN (POCT)",174016
cdm_std,Procedures,0,No matching concept,No matching concept,TRANSESOPHOGEAL ECHOCARDIOGRAM (TEE),123968
cdm_std,Procedures,0,*Unspecified,*Unspecified,TRANSESOPHOGEAL ECHOCARDIOGRAM (TEE),123968
cdm_std,Procedures,0,*Unspecified,*Unspecified,TRANSFER PATIENT,976320
cdm_std,Procedures,0,No matching concept,No matching concept,TRANSFER PATIENT,976320
cdm_std,Procedures,0,No matching concept,No matching concept,TRANSFUSE PLATELETS,115840
cdm_std,Procedures,0,*Unspecified,*Unspecified,TRANSFUSE PLATELETS,115840
cdm_std,Procedures,0,*Unspecified,*Unspecified,TRANSFUSE RED BLOOD CELLS,431936
cdm_std,Procedures,0,No matching concept,No matching concept,TRANSFUSE RED BLOOD CELLS,431936
cdm_std,Procedures,0,No matching concept,No matching concept,TRANSPLANT HISTORICAL RESULT,2636208
cdm_std,Procedures,0,*Unspecified,*Unspecified,TRANSPLANT HISTORICAL RESULT,2636208
cdm_std,Procedures,0,*Unspecified,*Unspecified,TRANSTHORACIC ECHOCARDIOGRAM (TTE),1729572
cdm_std,Procedures,0,No matching concept,No matching concept,TRANSTHORACIC ECHOCARDIOGRAM (TTE),1729572
cdm_std,Procedures,0,No matching concept,No matching concept,TRIGLYCERIDES-BLOOD,185460
cdm_std,Procedures,0,*Unspecified,*Unspecified,TRIGLYCERIDES-BLOOD,185460
cdm_std,Procedures,0,*Unspecified,*Unspecified,TROPONIN I,5646028
cdm_std,Procedures,0,No matching concept,No matching concept,TROPONIN I,5646028
cdm_std,Procedures,0,No matching concept,No matching concept,TROPONIN-I,410692
cdm_std,Procedures,0,*Unspecified,*Unspecified,TROPONIN-I,410692
cdm_std,Procedures,0,*Unspecified,*Unspecified,TSH,6860052
cdm_std,Procedures,0,No matching concept,No matching concept,TSH,6860052
cdm_std,Procedures,0,No matching concept,No matching concept,TSH W/ FREE T4 REFLEX,799580
cdm_std,Procedures,0,*Unspecified,*Unspecified,TSH W/ FREE T4 REFLEX,799580
cdm_std,Procedures,0,*Unspecified,*Unspecified,TYPE AND SCREEN,8591112
cdm_std,Procedures,0,No matching concept,No matching concept,TYPE AND SCREEN,8591112
cdm_std,Procedures,0,*Unspecified,*Unspecified,UA WITH MICROSCOPY,177452
cdm_std,Procedures,0,No matching concept,No matching concept,UA WITH MICROSCOPY,177452
cdm_std,Procedures,0,*Unspecified,*Unspecified,ULTRASOUND PROCEDURE,1455848
cdm_std,Procedures,0,No matching concept,No matching concept,ULTRASOUND PROCEDURE,1455848
cdm_std,Procedures,0,No matching concept,No matching concept,UPPER GI ENDOSCOPY,234512
cdm_std,Procedures,0,*Unspecified,*Unspecified,UPPER GI ENDOSCOPY,234512
cdm_std,Procedures,0,*Unspecified,*Unspecified,UREA NITROGEN-BLD,212880
cdm_std,Procedures,0,No matching concept,No matching concept,UREA NITROGEN-BLD,212880
cdm_std,Procedures,0,No matching concept,No matching concept,UREA-URINE RANDOM,175520
cdm_std,Procedures,0,*Unspecified,*Unspecified,UREA-URINE RANDOM,175520
cdm_std,Procedures,0,*Unspecified,*Unspecified,URIC ACID-BLD,1685292
cdm_std,Procedures,0,No matching concept,No matching concept,URIC ACID-BLD,1685292
cdm_std,Procedures,0,No matching concept,No matching concept,URINALYSIS (POCT),589852
cdm_std,Procedures,0,*Unspecified,*Unspecified,URINALYSIS (POCT),589852
cdm_std,Procedures,0,*Unspecified,*Unspecified,"URINALYSIS, NON-AUTO, W/SCOPE (POCT)",224384
cdm_std,Procedures,0,No matching concept,No matching concept,"URINALYSIS, NON-AUTO, W/SCOPE (POCT)",224384
cdm_std,Procedures,0,No matching concept,No matching concept,"URINALYSIS, ROUTINE",8412548
cdm_std,Procedures,0,*Unspecified,*Unspecified,"URINALYSIS, ROUTINE",8412548
cdm_std,Procedures,0,*Unspecified,*Unspecified,"URINALYSIS, ROUTINE MICROSCOPIC EXAMINATION",523552
cdm_std,Procedures,0,No matching concept,No matching concept,"URINALYSIS, ROUTINE MICROSCOPIC EXAMINATION",523552
cdm_std,Procedures,0,No matching concept,No matching concept,URINE-DIPSTICK (POCT),2352812
cdm_std,Procedures,0,*Unspecified,*Unspecified,URINE-DIPSTICK (POCT),2352812
cdm_std,Procedures,0,No matching concept,No matching concept,US ABDOMEN COMPLETE,426484
cdm_std,Procedures,0,*Unspecified,*Unspecified,US ABDOMEN COMPLETE,426484
cdm_std,Procedures,0,No matching concept,No matching concept,US ABDOMEN LIMITED,379456
cdm_std,Procedures,0,*Unspecified,*Unspecified,US ABDOMEN LIMITED,379456
cdm_std,Procedures,0,No matching concept,No matching concept,US BREAST BILATERAL,332864
cdm_std,Procedures,0,*Unspecified,*Unspecified,US BREAST BILATERAL,332864
cdm_std,Procedures,0,No matching concept,No matching concept,US BREAST LEFT,147756
cdm_std,Procedures,0,*Unspecified,*Unspecified,US BREAST LEFT,147756
cdm_std,Procedures,0,No matching concept,No matching concept,US BREAST RIGHT,122352
cdm_std,Procedures,0,*Unspecified,*Unspecified,US BREAST RIGHT,122352
cdm_std,Procedures,0,No matching concept,No matching concept,US BREAST SCREENING BILATERAL,173196
cdm_std,Procedures,0,*Unspecified,*Unspecified,US BREAST SCREENING BILATERAL,173196
cdm_std,Procedures,0,No matching concept,No matching concept,US DOPPLER ABDOMEN (RADIOLOGY),103816
cdm_std,Procedures,0,*Unspecified,*Unspecified,US DOPPLER ABDOMEN (RADIOLOGY),103816
cdm_std,Procedures,0,No matching concept,No matching concept,US DOPPLER CAROTID ARTERY BILATERAL (VASCULAR LAB),205964
cdm_std,Procedures,0,*Unspecified,*Unspecified,US DOPPLER CAROTID ARTERY BILATERAL (VASCULAR LAB),205964
cdm_std,Procedures,0,No matching concept,No matching concept,US DOPPLER EXTREMITY LOWER ARTERIAL (VASCULAR LAB),105496
cdm_std,Procedures,0,*Unspecified,*Unspecified,US DOPPLER EXTREMITY LOWER ARTERIAL (VASCULAR LAB),105496
cdm_std,Procedures,0,No matching concept,No matching concept,US DOPPLER EXTREMITY LOWER VENOUS (VASCULAR LAB),235156
cdm_std,Procedures,0,*Unspecified,*Unspecified,US DOPPLER EXTREMITY LOWER VENOUS (VASCULAR LAB),235156
cdm_std,Procedures,0,No matching concept,No matching concept,US DOPPLER EXTREMITY VEINS BILATERAL (RADIOLOGY),252900
cdm_std,Procedures,0,*Unspecified,*Unspecified,US DOPPLER EXTREMITY VEINS BILATERAL (RADIOLOGY),252900
cdm_std,Procedures,0,No matching concept,No matching concept,US DOPPLER EXTREMITY VEINS UNILATERAL (RADIOLOGY),174452
cdm_std,Procedures,0,*Unspecified,*Unspecified,US DOPPLER EXTREMITY VEINS UNILATERAL (RADIOLOGY),174452
cdm_std,Procedures,0,No matching concept,No matching concept,US PELVIS COMPLETE (NON-OBSTETRICAL),252236
cdm_std,Procedures,0,*Unspecified,*Unspecified,US PELVIS COMPLETE (NON-OBSTETRICAL),252236
cdm_std,Procedures,0,*Unspecified,*Unspecified,US PELVIS TRANSVAGINAL (NON-OBSTETRICAL),523336
cdm_std,Procedures,0,No matching concept,No matching concept,US PELVIS TRANSVAGINAL (NON-OBSTETRICAL),523336
cdm_std,Procedures,0,No matching concept,No matching concept,US RENAL,230872
cdm_std,Procedures,0,*Unspecified,*Unspecified,US RENAL,230872
cdm_std,Procedures,0,*Unspecified,*Unspecified,US RENAL & BLADDER,320936
cdm_std,Procedures,0,No matching concept,No matching concept,US RENAL & BLADDER,320936
cdm_std,Procedures,0,No matching concept,No matching concept,US THYROID,200096
cdm_std,Procedures,0,*Unspecified,*Unspecified,US THYROID,200096
cdm_std,Procedures,0,*Unspecified,*Unspecified,VALPROIC ACID,233628
cdm_std,Procedures,0,No matching concept,No matching concept,VALPROIC ACID,233628
cdm_std,Procedures,0,No matching concept,No matching concept,VANCOMYCIN RANDOM,336760
cdm_std,Procedures,0,*Unspecified,*Unspecified,VANCOMYCIN RANDOM,336760
cdm_std,Procedures,0,*Unspecified,*Unspecified,VANCOMYCIN TROUGH-BLD,525464
cdm_std,Procedures,0,No matching concept,No matching concept,VANCOMYCIN TROUGH-BLD,525464
cdm_std,Procedures,0,No matching concept,No matching concept,"VARICELLA ZOSTER IGG, SERUM",493684
cdm_std,Procedures,0,*Unspecified,*Unspecified,"VARICELLA ZOSTER IGG, SERUM",493684
cdm_std,Procedures,0,*Unspecified,*Unspecified,VENOUS BLOOD GAS WITH LACTATE (POCT),828248
cdm_std,Procedures,0,No matching concept,No matching concept,VENOUS BLOOD GAS WITH LACTATE (POCT),828248
cdm_std,Procedures,0,No matching concept,No matching concept,VENOUS PANEL (ER),1564464
cdm_std,Procedures,0,*Unspecified,*Unspecified,VENOUS PANEL (ER),1564464
cdm_std,Procedures,0,*Unspecified,*Unspecified,VITAL SIGNS,243240
cdm_std,Procedures,0,No matching concept,No matching concept,VITAL SIGNS,243240
cdm_std,Procedures,0,No matching concept,No matching concept,"VITAMIN B1 (THIAMINE), WHOLE BLOOD",122796
cdm_std,Procedures,0,*Unspecified,*Unspecified,"VITAMIN B1 (THIAMINE), WHOLE BLOOD",122796
cdm_std,Procedures,0,*Unspecified,*Unspecified,VITAMIN B12 & FOLATE-SERUM,624648
cdm_std,Procedures,0,No matching concept,No matching concept,VITAMIN B12 & FOLATE-SERUM,624648
cdm_std,Procedures,0,No matching concept,No matching concept,VITAMIN B12-SERUM,1536092
cdm_std,Procedures,0,*Unspecified,*Unspecified,VITAMIN B12-SERUM,1536092
cdm_std,Procedures,0,*Unspecified,*Unspecified,"VITAMIN D 1,25 DIHYDROXY (NOT FOR DEFICIENCY SCREENING)",163120
cdm_std,Procedures,0,No matching concept,No matching concept,"VITAMIN D 1,25 DIHYDROXY (NOT FOR DEFICIENCY SCREENING)",163120
cdm_std,Procedures,0,No matching concept,No matching concept,VITAMIN D 25-OH (FOR DEFICIENCY SCREENING),3115436
cdm_std,Procedures,0,*Unspecified,*Unspecified,VITAMIN D 25-OH (FOR DEFICIENCY SCREENING),3115436
cdm_std,Procedures,0,*Unspecified,*Unspecified,"VITAMIN D, 25 HYDROXY",151248
cdm_std,Procedures,0,No matching concept,No matching concept,"VITAMIN D, 25 HYDROXY",151248
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY ABDOMEN 1 VIEW PORTABLE,155532
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY ABDOMEN 1 VIEW PORTABLE,155532
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY ABDOMEN KUB,330332
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY ABDOMEN KUB,330332
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY ABDOMEN OBSTRUCTIVE SERIES,206988
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY ABDOMEN OBSTRUCTIVE SERIES,206988
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY ABDOMEN OBSTRUCTIVE SERIES CHEST,100884
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY ABDOMEN OBSTRUCTIVE SERIES CHEST,100884
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY ANKLE LEFT,203568
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY ANKLE LEFT,203568
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY ANKLE RIGHT,225928
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY ANKLE RIGHT,225928
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY CHEST 1 VIEW PORTABLE,5689080
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY CHEST 1 VIEW PORTABLE,5689080
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY CHEST MISC 1 VIEW,237524
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY CHEST MISC 1 VIEW,237524
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY CHEST PA AND LATERAL ONLY,4067272
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY CHEST PA AND LATERAL ONLY,4067272
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY CHEST PA OR AP,401764
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY CHEST PA OR AP,401764
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY ELBOW RIGHT,108960
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY ELBOW RIGHT,108960
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY FOOT LEFT,244784
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY FOOT LEFT,244784
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY FOOT RIGHT,295068
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY FOOT RIGHT,295068
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY HAND LEFT,149788
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY HAND LEFT,149788
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY HAND RIGHT,216696
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY HAND RIGHT,216696
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY HIP AP & LAT LEFT,168676
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY HIP AP & LAT LEFT,168676
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY HIP AP & LAT RIGHT,182308
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY HIP AP & LAT RIGHT,182308
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY KNEE LEFT 3 VIEWS,101012
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY KNEE LEFT 3 VIEWS,101012
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY KNEE LEFT AP & LAT,158012
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY KNEE LEFT AP & LAT,158012
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY KNEE RIGHT 3 VIEWS,104104
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY KNEE RIGHT 3 VIEWS,104104
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY KNEE RIGHT AP & LAT,150884
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY KNEE RIGHT AP & LAT,150884
cdm_std,Procedures,0,*Unspecified,*Unspecified,"X-RAY KNEE, COMPLETE, 4 OR MORE VIEWS",164772
cdm_std,Procedures,0,No matching concept,No matching concept,"X-RAY KNEE, COMPLETE, 4 OR MORE VIEWS",164772
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY PELVIS AP,237072
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY PELVIS AP,237072
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY SHOULDER LEFT,227472
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY SHOULDER LEFT,227472
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY SHOULDER RIGHT,260504
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY SHOULDER RIGHT,260504
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY SPINE CERVICAL AP & LATERAL,167676
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY SPINE CERVICAL AP & LATERAL,167676
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY SPINE LUMBOSACRAL 3 VIEWS,108508
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY SPINE LUMBOSACRAL 3 VIEWS,108508
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY SPINE LUMBOSACRAL AP & LATERAL,276860
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY SPINE LUMBOSACRAL AP & LATERAL,276860
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY WRIST LEFT,148852
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY WRIST LEFT,148852
cdm_std,Procedures,0,*Unspecified,*Unspecified,X-RAY WRIST RIGHT,157580
cdm_std,Procedures,0,No matching concept,No matching concept,X-RAY WRIST RIGHT,157580
